name,salary,area_name,published_at
"Администратор, контент-менеджер корпоративного сайта",,Москва,2006-05-10 11:50:45.040
Сервис- инженер,,Москва,2006-04-13 18:37:06.040
Специалист отдела внедрения финансового ПО,21553.84,Москва,2006-07-26 09:40:55.040
Инженер по охране труда,19389.72,Москва,2006-04-19 15:35:01.040
HTML-верстальщик,22900.954999999998,Россия,2006-07-07 18:19:56.040
Инженер по оргтехнике,18004.74,Москва,2006-04-13 20:07:08.040
Секретарь отдела управления персоналом,13157.31,Москва,2006-04-13 23:29:52.040
Системный администратор,24518.16,Москва,2006-05-11 16:13:33.040
Программист на Java,58571.16,Москва,2006-05-15 19:15:55.040
Technical Presales Representative,,Москва,2006-05-10 11:59:38.040
Специалист по АТС Samsung,22159.68,Москва,2006-04-14 10:17:50.040
Менеджер по продажам,22159.68,Москва,2006-04-14 10:23:06.040
Менеджер по работе с клиентами,22159.68,Москва,2006-04-14 10:23:24.040
Web-программист,23544.66,Москва,2006-04-14 10:23:39.040
Технический специалист в бухгалтерию,23544.66,Москва,2006-04-14 10:32:38.040
"Инженер Оперирования, Крупная иностранная IT компания",31854.54,Москва,2006-04-14 10:34:47.040
Программист,27699.6,Москва,2006-04-14 10:43:36.040
Менеджер по работе с партнерами,83098.8,Москва,2006-04-19 15:29:03.040
Работа для студентов,,Москва,2006-04-14 10:49:16.040
Java-разработчик,67049.25,Москва,2006-08-21 12:19:08.040
Помощник системного администратора,12464.82,Москва,2006-04-14 10:51:53.040
Аналитик,,Москва,2006-05-31 11:46:36.040
Системный аналитик (Банковская система),,Москва,2006-05-25 10:12:07.040
Специалист по сопровождению автоматизированной банковской системы (АБС),,Москва,2006-05-25 10:12:07.040
Специалист по информационной безопасности,,Москва,2006-05-25 10:12:07.040
Специалист отдела обработки данных,24929.64,Москва,2006-04-14 11:22:04.040
Менеджер по тех. поддержке,22159.68,Москва,2006-04-14 11:22:42.040
Программист,34624.5,Москва,2006-04-14 11:23:13.040
Веб-разработчик (PHP-программист),40403.25,Москва,2006-06-01 23:51:41.040
Администратор БД,20715.362500000003,Москва,2006-09-04 09:25:07.040
Web-мастер/php-программист,22159.68,Москва,2006-04-25 00:34:18.040
Системный инженер,17508.075,Москва,2006-06-13 16:35:19.040
Программист 1С: 8.0,40863.6,Москва,2006-05-17 08:44:45.040
"Оператор БД, специалист по сопровождению",15927.27,Москва,2006-04-14 11:41:11.040
МЕНЕДЖЕР САЛОНА СВЯЗИ,19389.72,Москва,2006-04-14 11:50:40.040
Инженер,,Москва,2006-05-12 11:45:38.040
Бизнес - аналитик,47137.125,Москва,2006-06-01 15:38:29.040
Администратор отдела продаж (СРОЧНО!),16619.76,Москва,2006-04-19 14:22:58.040
Системный администратор,38779.44,Москва,2006-04-14 11:57:32.040
Системный администратор,38779.44,Москва,2006-04-14 11:59:16.040
Специалист по поддержке системы Navision,37394.46,Санкт-Петербург,2006-04-21 12:23:37.040
МЛАДШИЙ КОНСУЛЬТАНТ ПО ПОДБОРУ ПЕРСОНАЛА (телекоммуникация),,Киев,2006-05-15 10:36:26.040
Системный администратор,8309.88,Москва,2006-04-14 12:48:13.040
ОПЕРАТОР СОТОВОЙ СВЯЗИ,,Москва,2006-04-14 12:54:24.040
Cистемный администратор,21793.92,Москва,2006-05-26 13:30:14.040
Менеджер по проектам,26935.5,Москва,2006-06-20 15:19:10.040
Менеджер по продажам,13849.8,Москва,2006-04-14 13:07:31.040
Инженер службы технической поддержки vas и nms систем (переезд),41549.4,Новосибирск,2006-04-14 13:07:36.040
ТЕХНИЧЕСКИЙ ПИСАТЕЛЬ в IT-компанию,,Москва,2006-05-02 12:49:55.040
Начальник отдела сервисной поддержки клиентов,,Москва,2006-04-14 13:41:43.040
Начальник Отдела анализа рисков Информационной безопасности СВК в крупный банк (Вакансия БЛМ Консорт),103873.5,Москва,2006-04-14 13:43:19.040
Дизайнер,,Москва,2006-06-02 15:07:10.040
Начальник аналитического отдела,46776.625,Москва,2006-09-04 15:31:06.040
Технический писатель,14818.265,Москва,2006-07-18 10:55:10.040
Руководитель проекта,46934.475,Москва,2006-08-17 10:34:33.040
Программист 1с (своб. график.),,Москва,2006-05-15 14:30:25.040
Директор по корпоративным продажам.,,Москва,2006-04-21 17:35:40.040
Специалист по сопровождению ПО,19069.68,Москва,2006-05-30 12:24:13.040
Системный администратор г.Тверь,,Тверь,2006-06-08 14:58:24.040
EProject Manager,36009.48,Москва,2006-04-14 14:10:11.040
Специалист по работе с БД и SQL,,Москва,2006-06-09 14:43:16.040
Начальник отдела информационной безопасности СВК.,74916.6,Москва,2006-05-10 09:21:21.040
Системный администратор,22159.68,Москва,2006-04-14 14:37:59.040
Специалист по системам электронного документооборота и WorkFlow,,Москва,2006-04-14 14:42:51.040
Руководитель проектов Департамента систем управления информацией в крупную IT-компанию,54484.8,Москва,2006-05-11 13:16:26.040
Консультант отдела консалтинга по внедрению систем управления информацией в крупную IT-компанию,47674.2,Москва,2006-05-11 13:11:21.040
"Сотрудник ""горячей линии"" в отдел технической поддержки (help-desk)",13621.2,Москва,2006-05-22 11:59:41.040
Инженер службы технической поддержки,24929.64,Москва,2006-04-14 16:22:50.040
